dt,dttm,user_id,order_id,card_id,amount
2022-09-05,2022-09-05 15:03:55,681503,177540c7bcb8db31,card_307f9eb8397a0870,352.89
2022-09-16,2022-09-16 08:22:04,921560,8859a81bd114df94,card_c2e8b74defb073cd,368.23
2022-09-28,2022-09-28 18:40:44,167174,fd2c5e4680d9a01d,card_bbeca2458adc54f3,361.32
2022-09-18,2022-09-18 09:38:21,420281,cd10c7f376188a4a,nan,360.16
2022-09-14,2022-09-14 04:16:37,678882,2e907f44e0a96163,card_0df0dbfc4725c225,362.74
2022-09-28,2022-09-28 18:57:42,170509,7f367281bba91bd6,card_546c7db00a7ea7f4,328.11
2022-09-06,2022-09-06 10:28:10,761038,8757150decbd89b0,card_21c1da87c1afdd4e,353.16
2022-09-13,2022-09-13 21:57:31,720376,b1b20d09041289e6,card_d01ae29d5449df16,344.1
2022-09-04,2022-09-04 20:51:39,108628,0b081776bae790b4,card_d8d3a2d972d6cb50,380.17
2022-09-03,2022-09-03 06:18:56,986876,0b6a27e2bfcb010e,card_7f52d05b03fa31d9,324.96
2022-09-17,2022-09-17 23:24:57,354307,e73fecc08ee9b0e1,card_be90834ac3a868b5,384.3
2022-09-29,2022-09-29 14:45:41,952675,cbef46321026d840,card_d1aee41b5b02c5bb,313.76
2022-09-10,2022-09-10 05:37:34,558700,a11f9e533f285937,card_6eea81fa0417b006,350.11
2022-09-17,2022-09-17 10:01:33,796415,077fd57e57aab320,card_97cbc42bf29a147e,366.55
2022-09-09,2022-09-09 14:41:24,741719,c6969ae30d99f739,card_c9cd5d2b279e1d9f,336.5
2022-09-15,2022-09-15 08:37:54,279468,e562cd9c0768d546,card_a995b410d5e76ed5,343.14
2022-09-10,2022-09-10 16:43:39,607597,db90f689b1567600,card_70522cd467f1001a,342.52
2022-09-28,2022-09-28 01:40:03,14947,c0d58683701171db,card_9c0ddedc5328cfa7,360.42
2022-09-19,2022-09-19 10:52:17,938933,6d4f95bf53bba28f,card_c4896e2b7f31bdb2,345.27
2022-09-24,2022-09-24 03:27:57,715659,dcf6070a4ab7f3af,nan,370.46
2022-09-30,2022-09-30 17:26:51,862755,56786bbe51b83ae5,card_6fe172670a333242,349.01
2022-09-26,2022-09-26 19:45:14,228445,3b5020bb891119b9,card_99e314b1b4370677,338.84
2022-09-23,2022-09-23 04:09:05,955819,d914a6c6d93c8df0,card_a1395df0a1abc218,352.46
2022-09-04,2022-09-04 07:45:22,431488,a891af9b4934fe76,card_9a405a7732ab4f80,344.04
2022-09-07,2022-09-07 02:19:12,619267,f52c3cbf37135120,card_42d7110a5ec9d651,371.55
2022-09-06,2022-09-06 23:38:05,781624,f10f2da9a238b746,card_68230fb510baa246,378.82
2022-09-14,2022-09-14 06:06:23,890660,36dcd52497101933,card_ed2c74e394df9bcf,369.75
2022-09-18,2022-09-18 07:15:22,459914,c7b4bb942f0b5d48,nan,330.8
2022-09-12,2022-09-12 22:29:45,268223,621d187a8e1a345c,card_ef3e86e4902558e3,370.29
2022-09-30,2022-09-30 23:53:43,114945,30da227c6b5b9e24,card_00bd13095d06c20b,322.31
2022-09-25,2022-09-25 23:28:30,586840,15f28fbc8c6e099a,card_1f75ca61e2e0777a,351.38
2022-09-11,2022-09-11 16:51:23,29158,ee389847678a3a9d,nan,346.48
2022-09-10,2022-09-10 17:43:16,491213,4b7f871c66be5ac7,nan,369.36
2022-09-02,2022-09-02 22:57:15,232007,5e7264477cf9b6b2,nan,347.76
2022-09-16,2022-09-16 15:48:07,575674,9dcb88e013764959,card_38298f3cad250b58,346.67
2022-09-09,2022-09-09 01:47:28,497876,74db120f0a8e5646,nan,333.59
2022-09-01,2022-09-01 07:59:51,670110,b3b43aeeacb25836,card_5544c080539deb3a,376.16
2022-09-17,2022-09-17 13:55:33,920531,ebbdfea212e3a756,card_a69ce85561d92b45,349.43
2022-09-20,2022-09-20 20:30:04,715295,f26df67e8110ee2b,card_4f01f3fbc8bcf75f,354.05
2022-09-01,2022-09-01 19:26:10,442312,f87522788a2be2d1,nan,368.3
2022-09-05,2022-09-05 08:26:02,730897,28f248e9279ac845,card_c00f93e02693afe2,337.35
2022-09-22,2022-09-22 19:16:22,822904,d60743aab4b62594,nan,362.57
2022-09-30,2022-09-30 22:06:12,51721,8e19a39c36b8e5e3,card_8bf2aed40c2e4aa4,353.52
2022-09-30,2022-09-30 07:18:16,503935,5b8e9841e87fb8fc,card_d0e82fdcb3e29b42,348.66
2022-09-30,2022-09-30 22:57:05,915198,f5bf0ba0a17ef18f,nan,355.15
2022-09-18,2022-09-18 06:58:39,394355,dd50e4d9c47cdf72,card_4f46995ccd92374f,365.41
2022-09-13,2022-09-13 23:42:26,992026,b23f52202479e957,nan,347.29
2022-09-09,2022-09-09 07:29:22,666775,b2330fc4531de135,card_f4faae32a13a7dfc,343.68
2022-09-09,2022-09-09 04:13:04,386995,bfbb56bee68d99af,card_24a1cf9a5d83d140,336.82
2022-09-26,2022-09-26 01:17:46,913511,968b15768f3d1977,nan,373.38
2022-09-14,2022-09-14 08:44:35,571067,9627c45df543c816,nan,358.21
2022-09-27,2022-09-27 15:09:31,373455,586f9b4035e5997f,card_a56fd138b4e91376,370.01
2022-09-05,2022-09-05 10:44:48,486468,7f6caf1f0ba788cd,card_059bbd8df7767d3b,358.22
2022-09-28,2022-09-28 03:22:51,745316,298f587406c914fa,card_a97ea3db450da9d3,348.63
2022-09-02,2022-09-02 10:20:15,856884,ae0909a324fb2530,card_2779fda014fbadb7,322.16
2022-09-03,2022-09-03 17:44:43,551947,dc91cc9b6b3fc632,card_aba5d6a59e6e1d77,363.89
2022-09-24,2022-09-24 02:39:12,404072,38ca89564b225940,card_646e69d6e105d351,346.2
2022-09-12,2022-09-12 17:56:51,901501,38ed4039c0b33e2e,card_fc0fef626c330003,366.58
2022-09-27,2022-09-27 14:21:39,840522,d3a7f48c12e697d5,nan,371.31
2022-09-11,2022-09-11 08:51:14,35954,05128e44e27c36bd,card_17b525960417571d,339.38
2022-09-29,2022-09-29 16:06:26,582855,74627b65e6e6a4c2,nan,363.75
2022-09-17,2022-09-17 07:48:53,647198,37bf8bb245c5ae95,card_e82a7c661e834d93,333.27
2022-09-30,2022-09-30 00:20:44,357298,c850c535b6b72487,card_be4fb9f874bd9128,347.15
2022-09-07,2022-09-07 11:30:55,829389,3d863b367aa379f7,nan,347.65
2022-09-26,2022-09-26 17:47:50,298516,30893a5eb454815e,nan,346.81
2022-09-18,2022-09-18 17:20:50,983528,63bfd6e8f26d1d35,card_0736e8d5f3581a12,350.21
2022-09-06,2022-09-06 11:16:13,676678,464074179972cbbd,nan,342.76
2022-09-19,2022-09-19 18:14:18,859828,65fc52ed8f88c813,nan,321.61
2022-09-05,2022-09-05 14:03:56,687984,88479e328a8633f5,card_ec2414f3522a79b9,348.01
2022-09-15,2022-09-15 09:54:57,672181,f720ec3e5486f090,card_e2f69d4be0295d46,327.37
2022-09-16,2022-09-16 16:27:50,96358,6933b5648c59d618,card_bd8d8aaed497d204,353.38
2022-09-15,2022-09-15 07:13:20,374537,51e6d6e679953c63,card_4f868165832607a9,352.3
2022-09-23,2022-09-23 01:36:57,942035,8aa903e40952a84b,card_eb1daa7f2b5068f7,337.75
2022-09-23,2022-09-23 02:24:58,571083,7d04bbbe5494ae9d,nan,343.57
2022-09-04,2022-09-04 20:47:29,363210,5ffaa9f5182c2a36,card_2ffe95614e083e70,364.72
2022-09-10,2022-09-10 23:10:37,847409,7371364b3d72ac9a,card_eadc317f2764a00b,335.23
2022-09-23,2022-09-23 09:40:01,765271,0f7b2bb5d0c7e620,card_8fb276fc273796ca,338.15
2022-09-10,2022-09-10 16:24:22,518324,1e65040d77567934,nan,369.38
2022-09-18,2022-09-18 06:38:35,747664,7ac52e3f2729d1b3,card_2ff1bae67446353d,353.0
2022-09-19,2022-09-19 01:04:21,693750,bb4abc56ac2093f4,card_e2cc88bcc7302f28,350.31
2022-09-01,2022-09-01 02:48:19,621906,c47e93742387750b,card_09b35ad905cc1f7b,358.36
2022-09-29,2022-09-29 08:44:03,151088,31a6b5568bbb9c35,nan,353.31
2022-09-11,2022-09-11 19:39:07,743562,490640b43519c772,card_3de644286aafb7e5,344.68
2022-09-03,2022-09-03 21:25:53,689460,89562dccfeb1d039,nan,348.28
2022-09-11,2022-09-11 16:56:03,321919,b0f2ad44d26e1a6f,card_179db74797bde5f3,344.64
2022-09-17,2022-09-17 11:55:48,589852,d563cb0699fbe7bc,nan,364.0
2022-09-16,2022-09-16 18:15:11,49218,a1e865a9b1065392,nan,351.85
2022-09-06,2022-09-06 19:03:14,192320,b6617980ce90f637,card_3ab06363eea311a0,358.56
2022-09-28,2022-09-28 04:08:12,851552,1abb1e1ea5f481b5,card_2fc02e925955d516,353.93
2022-09-04,2022-09-04 00:06:50,833298,d2e9dd9dcd97fd12,card_45efa623f6111a5e,339.48
2022-09-02,2022-09-02 19:21:24,471484,bce9abf229ffd7e5,card_ac2ef27277eab81d,344.78
2022-09-20,2022-09-20 18:03:01,554237,5d616dd38211ebb5,card_7bcab4942f4f7e07,372.77
2022-09-20,2022-09-20 18:42:25,205916,c85b2ea9a678e74f,nan,356.24
2022-09-09,2022-09-09 12:29:40,812266,48cb136b65a69e8c,card_d6d0f445ef4338ab,362.16
2022-09-09,2022-09-09 16:58:10,836196,4bb236de7787ceed,card_8239a17531bc8ede,344.31
2022-09-10,2022-09-10 18:24:04,180555,9d63484abb477c97,card_44cfe8d9745f15f8,344.44
2022-09-27,2022-09-27 18:59:22,753926,6f0ca67289d79eb3,card_eecd4fe60bb446cb,334.37
2022-09-07,2022-09-07 01:22:53,438513,c0e8517b1fe0b527,nan,360.66
2022-09-10,2022-09-10 19:53:59,386326,e8855b3528cb03d1,nan,339.22
2022-09-23,2022-09-23 16:30:40,318178,c6d6445d97e06d08,nan,321.15
2022-09-02,2022-09-02 02:18:48,301235,97c99dd2a042908a,card_641e167f974d1dd0,363.06
2022-09-29,2022-09-29 04:14:05,322218,398475c83b47075e,card_8e5fa18d56aaa32a,335.24
2022-09-09,2022-09-09 11:53:55,682959,06c284d3f757b15c,card_ac39d58e00a4aa8b,349.96
2022-09-06,2022-09-06 22:14:58,226819,4a3e00961a08879c,card_dc1d3cb9517bda57,350.94
2022-09-04,2022-09-04 15:39:09,37106,f7b6bc883be91f56,nan,346.01
2022-09-20,2022-09-20 08:10:08,312702,b49b0133825194a6,card_a3a51080d3fcd1ad,349.26
2022-09-10,2022-09-10 10:47:18,941003,251dbb5e52842177,card_ebd75b8970e12771,359.66
2022-09-13,2022-09-13 20:40:05,222333,8db9264228dc48fb,nan,347.62
2022-09-19,2022-09-19 18:34:17,483759,4be2c8f27b8a4204,card_f06edc8ab534b2c7,349.79
2022-09-26,2022-09-26 04:53:10,312630,e9470886ecab9743,nan,349.48
2022-09-02,2022-09-02 02:39:30,457306,a9078e8653368c9c,card_6d4cc77f57f9dddf,343.75
2022-09-26,2022-09-26 09:26:38,15093,28498620653e59a7,card_392eb1b988bc2bea,325.65
2022-09-08,2022-09-08 12:12:00,612317,5a99158e0c52f9e7,nan,362.66
2022-09-26,2022-09-26 09:38:34,224977,4e732ced3463d06d,card_60ccb8c0b709b4e2,342.8
2022-09-03,2022-09-03 20:41:18,50755,2996962656838a97,card_3d8c34ed1d91e42e,349.02
2022-09-29,2022-09-29 23:37:27,452644,5d3145e1226fd39e,nan,364.32
2022-09-05,2022-09-05 08:00:54,573084,234e5dc39dc52740,card_05ed40159ccfbe2f,344.4
2022-09-30,2022-09-30 21:29:03,817762,d5da28d4865fb927,card_845c31a2fbc3d2e1,346.83
2022-09-17,2022-09-17 05:49:13,875957,a48564053b3c7b54,card_4cc2cd5e838a33b8,361.77
2022-09-01,2022-09-01 18:24:54,730775,f2b5e92f61b6de92,card_d12e9ce9949f610a,347.88
2022-09-16,2022-09-16 04:57:05,695348,966eaa9527eb956f,card_af3632b9be2c1cf9,355.46
2022-09-17,2022-09-17 16:01:25,748670,766d856ef1a6b02f,card_84a2f99497af741e,356.1
2022-09-30,2022-09-30 03:20:24,328875,4191ef5f6c157676,card_eb2538078fc0e47b,342.52
2022-09-27,2022-09-27 03:27:53,507342,731ae30af8750c2d,card_71e10dcaca7de439,320.02
2022-09-03,2022-09-03 05:24:37,365160,6883966fd8f918a4,card_19aa6c6fb4ba9fcf,329.99
2022-09-17,2022-09-17 21:14:30,968242,45d6637b718d0f24,card_be4188c0d0d914d4,368.0
2022-09-18,2022-09-18 11:07:01,125449,0163cceb20f5ca7b,card_fa2274da762c785b,341.02
2022-09-06,2022-09-06 16:31:16,544382,937936029af671cf,card_866e6279baf83a10,312.16
2022-09-04,2022-09-04 00:05:02,666856,c4de8ced62143456,card_6bc8a4225b3545e6,331.07
2022-09-13,2022-09-13 06:12:06,59800,faa9afea49ef2ff0,nan,367.59
2022-09-09,2022-09-09 00:20:41,967277,1959eb9d5a0f7ebc,nan,341.64
2022-09-25,2022-09-25 12:00:19,762227,fd1d83de2517a02d,nan,354.13
2022-09-03,2022-09-03 11:23:32,272313,7b13b2203029ed80,card_ce76bd604997d26b,347.02
2022-09-14,2022-09-14 14:46:09,914416,e62111f5d7b0c679,nan,347.84
2022-09-26,2022-09-26 23:14:24,51482,9b07f50145902e94,nan,366.92
2022-09-17,2022-09-17 23:44:11,407750,8c3039bd5842dca3,card_55a85e71b468ef17,326.6
2022-09-11,2022-09-11 03:58:24,816810,274231193c4e40ab,nan,343.83
2022-09-01,2022-09-01 15:25:16,238166,f19fec2f129fbdba,nan,343.55
2022-09-16,2022-09-16 14:23:10,108628,852c44ddce7e0c7e,nan,363.11
2022-09-25,2022-09-25 09:28:49,849535,91576cbf17198615,card_6dc4a31db60d3da6,339.35
2022-09-19,2022-09-19 00:23:29,979425,c57abe86de4e516e,card_181cf41ce37cf912,349.66
2022-09-06,2022-09-06 15:42:21,273732,0bfce12794757473,card_17dcdf4af5a32bce,349.83
2022-09-19,2022-09-19 01:25:57,738392,73f95ee473881dea,card_2677c94cc946bd78,341.17
2022-09-06,2022-09-06 08:35:53,991117,1be3bc32e6564055,nan,349.8
2022-09-10,2022-09-10 04:58:18,306004,8be6adae5ae0e157,card_afab9e1401c7c4b5,357.37
2022-09-15,2022-09-15 23:21:04,695288,0e080857e96278e6,card_6a992afb7a430eb6,347.04
2022-09-23,2022-09-23 06:22:44,102583,125b93c9b50703fe,nan,355.77
2022-09-07,2022-09-07 13:43:03,149633,8d5e957f29789348,nan,361.44
2022-09-10,2022-09-10 23:27:26,102167,cd506ab1234b2346,card_80cb49db30e21273,368.29
2022-09-05,2022-09-05 13:31:56,182620,d26e5e36c1b0b620,card_f73f9ab6a0f3235a,349.63
2022-09-12,2022-09-12 01:42:47,53276,d93591bdf7860e1e,card_bcf00598faf7c60d,348.35
2022-09-19,2022-09-19 07:05:07,232007,d339a8932df05de2,nan,372.48
2022-09-20,2022-09-20 01:02:59,354207,c55430fdfdac11fc,card_3882c5a9869d86de,351.24
2022-09-01,2022-09-01 23:11:41,823888,9be40cee5b0eee14,nan,350.33
2022-09-18,2022-09-18 12:17:34,73078,3910d2e3adfd0dc2,nan,347.85
2022-09-11,2022-09-11 15:20:27,852763,a4d41b834ea90352,card_6910a0f1eff03547,326.61
2022-09-05,2022-09-05 04:35:35,745316,bac9162b47c56fc8,card_9afeba42972a726b,367.13
2022-09-04,2022-09-04 08:51:29,849172,2c26f9a59b0ba612,nan,356.54
2022-09-15,2022-09-15 21:08:00,681832,22ac3c5a5bf0b520,card_8f87878fd33e07ea,357.31
2022-09-06,2022-09-06 14:41:29,655991,febb7aafcbde4393,card_403ae99d1425b716,355.48
2022-09-25,2022-09-25 15:30:30,654509,c15203a83f778ce8,card_0f542615d6c3ceb0,373.82
2022-09-25,2022-09-25 03:20:41,730645,8e489b4966fe8f70,card_a18d17349a19926e,362.09
2022-09-28,2022-09-28 00:33:58,765801,e369628fed6bf2ee,card_83ab0b13719ba7c9,351.0
2022-09-13,2022-09-13 09:44:35,629151,dd5bfdeb57f7c75d,card_bb1634f001578f89,345.34
2022-09-14,2022-09-14 05:07:55,960851,8073bd4ed0fe0c33,card_4c23374db8294de6,342.01
2022-09-09,2022-09-09 01:54:15,753981,afecc60f82be41c1,card_2291df39da0494fd,349.02
2022-09-03,2022-09-03 12:28:33,238317,4edaa105d5f53590,nan,337.24
2022-09-14,2022-09-14 08:15:37,129377,d994e3728ba5e28d,nan,348.14
2022-09-23,2022-09-23 02:33:34,651240,315f006f691ef2e6,card_4b5ed938de41e4ff,368.72
2022-09-06,2022-09-06 01:28:24,847133,7f1de29e6da19d22,card_e46060ebe60134e0,356.72
2022-09-09,2022-09-09 03:56:23,17914,c254e7753095807e,card_e96c7de8f6390b1e,326.04
2022-09-19,2022-09-19 23:58:06,16492,f1f485b532be392d,card_a8fce53494620534,344.93
2022-09-23,2022-09-23 07:39:32,272715,48042b1dae4950fe,card_f73c2c536908327c,356.46
2022-09-07,2022-09-07 03:33:51,145729,5db30d43f3791ae8,nan,363.49
2022-09-12,2022-09-12 10:16:29,562913,8ebda540cbcc4d73,card_a3149b45cbd3bf99,349.09
2022-09-30,2022-09-30 01:52:46,915245,096b826c74d0c38d,card_afa806680e3179a7,338.13
2022-09-23,2022-09-23 23:19:54,181138,62d2b7ba91f34c0a,nan,360.76
2022-09-25,2022-09-25 08:43:02,289404,c80bcf42c220b8f5,nan,355.05
2022-09-14,2022-09-14 16:56:42,155330,7501e5d4da87ac39,card_fc0fcd65964759bc,361.84
2022-09-30,2022-09-30 05:34:26,600391,2ef35a8b78b572a4,nan,358.95
2022-09-09,2022-09-09 06:25:03,95434,82c2559140b95ccd,card_30f21d8fae944d43,336.01
2022-09-21,2022-09-21 02:41:45,705142,b53b3a3d6ab90ce0,nan,341.02
2022-09-25,2022-09-25 08:20:48,225579,c4015b7f368e6b48,nan,341.61
2022-09-18,2022-09-18 04:28:16,841990,96a0cc2f93365fad,card_f0cd63afa3dd55eb,375.31
2022-09-29,2022-09-29 22:54:33,258268,bc1ad6e8f86c42a3,card_c42310820c7903ce,341.31
2022-09-02,2022-09-02 21:55:27,418880,657b96f0592803e2,nan,351.45
2022-09-09,2022-09-09 04:52:56,611589,6fc3f254b4f9c09c,card_26864bfba07bfdc8,380.14
2022-09-07,2022-09-07 01:23:00,792908,9ed27554c893b5ba,card_fb5d9e209ebda9ab,345.94
2022-09-13,2022-09-13 20:56:40,911844,ed0e6f99c817e0b5,nan,344.8
2022-09-07,2022-09-07 16:49:01,562785,5fcb7f9c321885a6,card_4e9682671e5f02af,363.95
2022-09-11,2022-09-11 02:41:22,764943,97008ea27052082b,card_657538ca3ad286a7,339.02
2022-09-11,2022-09-11 22:32:26,305963,1f34004ebcb05f9a,nan,330.03
2022-09-29,2022-09-29 11:27:27,652959,fc9e62695def29cc,card_646e058fac455de8,351.15
2022-09-06,2022-09-06 14:33:49,286810,f3d9de86462c2878,nan,342.25
2022-09-30,2022-09-30 06:42:45,185408,8e68c3c7bf14ad0b,card_fcc852ebf6cd4e26,366.62
2022-09-12,2022-09-12 00:29:32,944676,2119b8d43eafcf35,card_30c58a19dde41f4e,350.05
2022-09-06,2022-09-06 03:06:46,252406,3dde11a7673e90ad,card_c379a1046f90b893,333.97
2022-09-29,2022-09-29 15:02:41,33488,b848edae25876384,card_a805e4d7fe9c6226,361.26
2022-09-29,2022-09-29 13:23:33,230015,2f3d9b534d726b2d,card_6f1110b10375fc59,358.21
2022-09-05,2022-09-05 13:10:04,933487,6948bd44c91acd2b,card_47eb3187889a93d6,346.28
2022-09-16,2022-09-16 19:14:43,351091,7cfd5df443b4eb0d,card_0fb94b5238b78596,356.01
2022-09-21,2022-09-21 14:57:56,644419,68d30a9594728bc3,nan,348.7
2022-09-01,2022-09-01 08:59:43,956033,36165c62f7b7df72,card_3a98773bbbf57f8f,322.76
2022-09-16,2022-09-16 09:30:32,666594,4a46fbfca3f1465a,card_c5af1dfde1040228,347.72
2022-09-24,2022-09-24 00:33:59,762227,21e8cadba9839cd2,card_38e54247e7c88cc9,360.88
2022-09-08,2022-09-08 17:20:35,87011,05a4459d3d5c309f,card_9c70dd4481954bab,328.67
2022-09-10,2022-09-10 17:58:05,518227,a68259547f3d25ab,card_6b72ae1b07bcd7ac,348.54
2022-09-04,2022-09-04 14:58:36,62859,1597d21403f63da1,card_c70cfa5c5ab75a16,355.05
2022-09-20,2022-09-20 03:14:51,455646,07577d9f755d42ce,card_38ba51573e7ad3ef,335.58
2022-09-20,2022-09-20 19:44:11,653649,5905aa3361a00b7d,card_b0e2ff951d07b244,361.63
2022-09-01,2022-09-01 20:57:18,114248,e3bc4e7f243ebc05,card_0199289fa8c8a6c0,336.13
2022-09-22,2022-09-22 23:32:50,767389,bee3d07327a21d8e,card_51ff210a6efc641a,353.23
2022-09-01,2022-09-01 23:33:40,165111,a10a26631d45928c,card_35afcb39dad0fd02,354.73
2022-09-07,2022-09-07 03:24:09,108997,168908dd3227b835,card_19406b9f645610fd,391.02
2022-09-21,2022-09-21 01:44:53,780374,8b16ebc056e61302,nan,360.99
2022-09-25,2022-09-25 10:36:03,52442,b597460c506e8e35,card_991675ef521cb208,355.87
2022-09-05,2022-09-05 12:44:40,734470,a732804c8566fc8f,card_e72d58699e2b0ef6,347.74
2022-09-13,2022-09-13 10:39:13,412768,cddaa6e1ad5ba4c7,nan,344.53
2022-09-14,2022-09-14 13:40:49,748023,d045c59a90d7587d,nan,373.68
2022-09-11,2022-09-11 09:09:28,898179,008bd5ad93b754d5,card_d636185169918588,353.79
2022-09-22,2022-09-22 16:13:07,766995,3677481dc67fc92d,card_1b5959f90b8e4966,366.32
2022-09-06,2022-09-06 04:18:13,290120,502e4a16930e4141,card_9a96179f5027c861,341.4
2022-09-23,2022-09-23 19:33:29,715961,137ffea9336f8b47,nan,348.91
2022-09-04,2022-09-04 05:19:20,195541,0747b9be4f90056c,card_6bbd80b04535d39b,368.13
2022-09-03,2022-09-03 04:01:53,90601,9f9e8cba3700df6a,card_8ab84c57bf234ea2,336.17
2022-09-06,2022-09-06 06:48:15,889646,78f7d96ea21ccae8,card_c6ea07fd9bea432c,352.1
2022-09-21,2022-09-21 11:11:41,770282,248024541dbda1d3,card_2a93f39020f6d31d,356.03
2022-09-06,2022-09-06 11:08:07,98033,90e69a6d2ad189b2,card_18d3284f148b6cb7,342.05
2022-09-18,2022-09-18 01:48:32,490914,b691334ccf10d4ab,card_8586b7474b339930,365.42
2022-09-24,2022-09-24 01:09:02,251306,b9f35816f460ab99,card_975ae6d3ce8ae6e0,354.32
2022-09-12,2022-09-12 20:24:40,351646,2de7cf2043693db2,card_b1d4b6452378d64c,377.76
2022-09-27,2022-09-27 13:32:27,705422,1a9dcba2349fef2b,card_b09007d46d54f6bb,373.77
2022-09-26,2022-09-26 01:51:10,601983,614594c34e0c9dc7,nan,355.62
2022-09-25,2022-09-25 06:21:05,797398,c3e4035af2a1cde9,card_0b36451530d94911,329.14
2022-09-15,2022-09-15 11:27:21,282148,7eabe3a1649ffa2b,card_b210215075f68e71,322.4
2022-09-17,2022-09-17 16:05:02,313984,65699726a3c601b9,card_f18374bf891c9af6,322.18
2022-09-13,2022-09-13 07:15:01,938413,f9ff6540c092abd6,card_2c3587935e1f0e6c,349.39
2022-09-27,2022-09-27 20:40:35,852823,e924517087669cf2,card_04b0fdd6e57a35a2,351.01
2022-09-09,2022-09-09 06:58:13,849886,ac34ae1fda29b8fe,card_0314ae78de42f6db,341.12
2022-09-11,2022-09-11 10:09:43,321219,d7fd118e6f226a71,card_40d1075be60b9feb,343.15
2022-09-25,2022-09-25 17:46:43,583471,1371bccec2447b5a,nan,355.7
2022-09-30,2022-09-30 05:27:28,565733,8f4d94fa779cb6b7,card_8f4837520bd09791,346.64
2022-09-17,2022-09-17 07:32:19,903327,2a084e55c87b1ebc,card_b01f659554805dc3,368.53
2022-09-25,2022-09-25 04:04:50,414401,f0837f171aae7ccf,card_8928157317a66f14,361.0
2022-09-08,2022-09-08 18:03:06,373495,e3844e186e6eb873,card_81836b7cd16991ab,342.68
2022-09-08,2022-09-08 01:07:20,807291,4b01078e96f65f2a,card_bf13848f7f02f488,331.25
2022-09-02,2022-09-02 17:35:47,520675,5c376f6d20024c74,card_119cfdda78d6eb10,331.32
2022-09-24,2022-09-24 02:11:21,767180,b1563a78ec593375,card_d40c4b6c8105a36b,340.78
2022-09-20,2022-09-20 11:27:02,873851,c5f441cd5f43eb2f,card_b4e996f75bdf4c28,326.77
2022-09-03,2022-09-03 08:35:39,533077,fd272fe04b7d4e68,card_31b5b7b61bc03a15,342.59
2022-09-07,2022-09-07 17:56:38,186404,df0b8fb21c53254b,card_0e9f1b15c7f9b9f6,349.78
2022-09-17,2022-09-17 10:19:52,108997,71f07bf95f0113ee,card_5c9ed990f67300b9,348.2
2022-09-23,2022-09-23 09:34:40,288692,c74214a3877c4d82,nan,349.6
2022-09-27,2022-09-27 05:41:47,881979,043c3d7e489c69b4,card_5b7fce29c95e235a,340.81
2022-09-02,2022-09-02 16:17:00,958127,0415740eaa4d9dec,card_9f4b356ab8dd0857,347.19
2022-09-29,2022-09-29 15:23:39,500183,93ac0c50dd620dc7,card_62dbdc10715d73b9,360.87
2022-09-13,2022-09-13 15:57:29,906249,0fd600c953cde812,nan,341.82
2022-09-30,2022-09-30 23:00:43,173651,416e5cf0acb7e553,card_11a32152b03a749d,354.94
2022-09-10,2022-09-10 07:29:13,562913,042551811c82ef07,card_cd483cdcbfa62470,347.99
2022-09-01,2022-09-01 09:55:36,388236,8ba6c657b03fc7c8,card_9ed19fde2d99cd17,354.95
2022-09-13,2022-09-13 05:04:06,60179,619427579e7b0674,nan,368.37
2022-09-06,2022-09-06 12:03:04,542021,62b98e1889050601,card_ffba90305889de90,341.41
2022-09-20,2022-09-20 19:26:41,693583,7f2be1b45d278ac1,card_17446a8ae7dbf7e2,335.47
2022-09-17,2022-09-17 23:44:43,121817,1cc3633c579a90cf,nan,346.78
2022-09-19,2022-09-19 00:05:06,774443,59e0b2658e9f2e77,card_6b4bdbf0cb26f03c,342.6
2022-09-05,2022-09-05 20:17:22,221079,1e1d184167ca7676,nan,343.21
2022-09-02,2022-09-02 12:53:10,100280,23fc4cba066f390a,nan,347.4
2022-09-03,2022-09-03 22:02:36,552511,8682cc30db9c025e,card_69c418c33ec2e1a4,337.42
2022-09-21,2022-09-21 17:47:40,584705,4764f37856fc727f,card_8b4f8b2d42f96591,359.07
2022-09-21,2022-09-21 03:51:16,869202,0d4f4805c36dc685,card_cceb1161867ab91d,361.35
2022-09-06,2022-09-06 07:16:54,909477,5b69b9cb83065d40,card_d00498d9f077780f,346.13
2022-09-24,2022-09-24 21:56:32,596871,6ba5bc4fe4c3f704,nan,353.7
2022-09-09,2022-09-09 19:01:21,819623,60792d855cd8a912,card_5108e042ced536f8,330.39
2022-09-17,2022-09-17 08:36:54,999041,a8d3b1e36a14da03,nan,366.42
2022-09-23,2022-09-23 05:50:16,607526,bb1443cc31d7396b,card_3c11b06a39962827,354.94
2022-09-27,2022-09-27 18:06:09,282921,0ebf197205c00fc6,nan,351.57
2022-09-10,2022-09-10 17:20:55,198139,4a8423d5e91fda00,card_5159f683253665f2,354.77
2022-09-10,2022-09-10 08:01:00,545263,16738419b15b05e7,card_f4f845d6fdeca654,350.86
2022-09-28,2022-09-28 18:38:36,468639,2f10c1578a0706e0,card_003bed21fddc8170,357.46
2022-09-10,2022-09-10 04:44:53,100594,0e7e05fa1026b0c5,nan,353.3
2022-09-21,2022-09-21 00:46:03,718760,36a1694bce9815b7,card_1d89c62ce3c48809,350.03
2022-09-15,2022-09-15 18:18:50,873674,3df80af53dce8435,card_93a27b0bd99bac3e,355.25
